Transaction_ID,Customer_ID,Brand,Purchase_Amount,Cashback,Payment_Method,Transaction_Count,Fraud
T208184,C116863,Uber,8558,344,UPI,2,0
T208185,C105686,Zomato,2751,439,Debit Card,1,0
T208186,C119943,Nykaa,4220,496,Credit Card,1,0
T208187,C110043,PVR,2527,420,UPI,2,0
T208188,C115574,Swiggy,509,321,UPI,2,0
T208189,C118745,Swiggy,9835,465,Debit Card,2,1
T208190,C112607,Ajio,8780,492,Debit Card,3,0
T208191,C101185,Nykaa,7381,487,Net Banking,1,0
T208192,C102691,Swiggy,6695,76,Net Banking,3,0
T208193,C123541,Ajio,2086,294,Credit Card,1,0
T208194,C111340,Amazon,6430,229,Net Banking,3,0
T208195,C107496,Swiggy,1361,487,Credit Card,3,0
T208196,C116267,Myntra,5134,477,UPI,4,0
T208197,C112001,Myntra,1137,142,Credit Card,1,0
T208198,C119123,Zomato,2701,358,Credit Card,3,0
T208199,C109991,PVR,5990,355,UPI,3,0
T208200,C118899,Zomato,2100,395,Net Banking,2,0
T208201,C100783,MakeMyTrip,3469,466,Debit Card,2,0
T208202,C100147,Amazon,4759,394,Net Banking,1,0
T208203,C109031,PVR,6614,448,Net Banking,2,0
T208204,C116668,Flipkart,8134,113,Credit Card,1,0
T208205,C103858,Zomato,2736,329,UPI,1,0
T208206,C113225,Myntra,2763,393,UPI,1,0
T208207,C104644,Swiggy,7699,178,Net Banking,3,0
T208208,C123106,Ajio,4388,349,UPI,2,0
T208209,C108318,Swiggy,1834,396,UPI,1,0
T208210,C117982,Swiggy,236,423,Net Banking,1,0
T208211,C114689,Myntra,3156,464,UPI,5,0
T208212,C112854,Amazon,2057,56,UPI,2,0
T208213,C118440,MakeMyTrip,149,395,UPI,2,0
T208214,C106354,Myntra,5202,363,Net Banking,3,0
T208215,C112388,Ajio,892,194,Debit Card,2,0
T208216,C100455,Nykaa,6916,170,UPI,2,0
T208217,C121550,Myntra,751,44,Debit Card,3,0
T208218,C123580,Flipkart,5997,210,Credit Card,3,0
T208219,C105515,Zomato,3061,451,Debit Card,1,0
T208220,C119504,PVR,2515,128,Credit Card,2,0
T208221,C120079,PVR,5703,367,UPI,3,0
T208222,C112996,Nykaa,7907,352,Net Banking,3,0
T208223,C105440,MakeMyTrip,547,231,Net Banking,1,0
T208224,C112364,Nykaa,9948,58,UPI,2,1
T208225,C109318,PVR,6725,296,UPI,2,0
T208226,C105127,PVR,6655,288,Credit Card,1,0
T208227,C101658,Zomato,4185,327,Debit Card,2,0
T208228,C122290,Myntra,5627,419,Net Banking,2,0
T208229,C105869,Ajio,8611,104,Debit Card,4,0
T208230,C102971,PVR,2748,206,UPI,1,0
T208231,C111785,Flipkart,2120,129,Credit Card,3,0
T208232,C115024,Myntra,1995,166,Credit Card,4,0
T208233,C100817,Swiggy,2688,105,UPI,1,0
T208234,C122369,Flipkart,3383,364,Debit Card,1,0
T208235,C103657,Myntra,1439,391,Debit Card,1,0
T208236,C100009,Uber,8088,494,UPI,3,0
T208237,C104052,Myntra,378,354,UPI,1,0
T208238,C104673,Zomato,3479,385,Net Banking,2,0
T208239,C110248,MakeMyTrip,9207,248,UPI,3,0
T208240,C109854,Swiggy,9605,78,Net Banking,2,1
T208241,C109967,Flipkart,1662,499,UPI,1,0
T208242,C111813,Flipkart,2384,92,Net Banking,1,0
T208243,C107938,Flipkart,3821,149,UPI,3,0
T208244,C114726,MakeMyTrip,2528,251,Net Banking,3,0
T208245,C112403,Flipkart,1797,373,Debit Card,2,0
T208246,C107768,PVR,7641,57,UPI,1,0
T208247,C102658,PVR,2051,27,Credit Card,1,0
T208248,C120141,MakeMyTrip,7777,411,UPI,2,0
T208249,C122298,Ajio,5676,72,Debit Card,1,0
T208250,C118405,Myntra,7980,461,Credit Card,4,0
T208251,C114453,PVR,9599,173,Credit Card,1,1
T208252,C124646,Uber,8450,242,Credit Card,2,0
T208253,C105779,Myntra,747,50,Net Banking,3,0
T208254,C111990,Swiggy,6981,293,Credit Card,2,0
T208255,C109073,Ajio,5589,229,Credit Card,1,0
T208256,C120404,Myntra,6939,320,Net Banking,1,0
T208257,C108340,MakeMyTrip,4807,231,UPI,3,0
T208258,C102281,Uber,7955,216,Net Banking,4,0
T208259,C112356,Uber,1011,77,Net Banking,2,0
T208260,C110407,MakeMyTrip,2863,173,Net Banking,1,0
T208261,C121934,Uber,9860,63,Credit Card,1,1
T208262,C102287,Nykaa,4441,84,Debit Card,2,0
T208263,C102794,Zomato,529,371,Debit Card,2,0
T208264,C114901,MakeMyTrip,1668,206,Credit Card,1,0
T208265,C113344,Nykaa,5385,324,UPI,2,0
T208266,C107872,Flipkart,8353,79,Credit Card,1,0
T208267,C108035,Flipkart,1884,307,Net Banking,4,0
T208268,C101871,Swiggy,7935,217,UPI,2,0
T208269,C120548,PVR,1568,193,Credit Card,1,0
T208270,C122166,PVR,2226,197,UPI,2,0
T208271,C110293,PVR,3997,398,Debit Card,1,0
T208272,C109986,Amazon,6983,114,Credit Card,1,0
T208273,C113105,Flipkart,5562,37,Debit Card,3,0
T208274,C119729,MakeMyTrip,2144,188,UPI,1,0
T208275,C113058,Nykaa,815,143,Net Banking,1,0
T208276,C114697,MakeMyTrip,3673,71,Debit Card,2,0
T208277,C103186,Swiggy,9834,332,Net Banking,1,1
T208278,C118690,Uber,2819,67,UPI,3,0
T208279,C107303,Amazon,6690,307,Debit Card,2,0
T208280,C110015,Flipkart,2426,302,UPI,2,0
T208281,C119474,Swiggy,9738,468,Credit Card,2,1
T208282,C124325,MakeMyTrip,2024,139,UPI,1,0
T208283,C118991,MakeMyTrip,8003,84,UPI,2,0
T208284,C103293,Uber,2975,119,Credit Card,2,0
T208285,C102231,Swiggy,7470,434,Credit Card,2,0
T208286,C118757,MakeMyTrip,1707,184,Debit Card,2,0
T208287,C122844,Flipkart,9121,158,UPI,1,0
T208288,C107343,Myntra,9603,298,Net Banking,1,1
T208289,C111294,Ajio,1206,238,Debit Card,1,0
T208290,C105289,PVR,4138,39,Debit Card,3,0
T208291,C103060,Uber,4066,214,UPI,5,0
T208292,C117959,Myntra,1115,415,Credit Card,1,0
T208293,C113646,Swiggy,716,415,Debit Card,3,0
T208294,C101770,MakeMyTrip,1422,421,Debit Card,2,0
T208295,C124852,Ajio,4498,199,UPI,1,0
T208296,C105418,Zomato,7112,281,Debit Card,3,0
T208297,C118893,Zomato,2270,354,Credit Card,1,0
T208298,C106457,MakeMyTrip,9880,12,UPI,1,1
T208299,C114501,Flipkart,5100,159,Credit Card,1,0
T208300,C106091,Uber,2482,45,Net Banking,1,0
T208301,C114972,Zomato,7428,491,Debit Card,3,0
T208302,C107694,Swiggy,388,166,Debit Card,3,0
T208303,C102748,Uber,607,446,UPI,1,0
T208304,C115396,Flipkart,3971,399,Net Banking,1,0
T208305,C112381,Zomato,1924,194,Debit Card,3,0
T208306,C114330,Ajio,6852,416,Credit Card,1,0
T208307,C104725,Uber,2491,227,Credit Card,1,0
T208308,C108290,Nykaa,8151,473,UPI,1,0
T208309,C104258,Amazon,6889,86,Credit Card,3,0
T208310,C106825,Uber,5156,141,Credit Card,1,0
T208311,C116425,Ajio,9772,374,Credit Card,2,1
T208312,C104147,Flipkart,4282,171,Net Banking,3,0
T208313,C105732,Zomato,9707,204,Net Banking,1,1
T208314,C101563,Ajio,8821,267,UPI,1,0
T208315,C108424,Nykaa,7685,150,Net Banking,2,0
T208316,C102049,Nykaa,9299,482,Debit Card,1,0
T208317,C102433,Amazon,299,182,Net Banking,3,0
T208318,C117901,Swiggy,6812,437,Net Banking,3,0
T208319,C120560,PVR,4461,471,Net Banking,1,0
T208320,C124039,PVR,646,451,Debit Card,2,0
T208321,C111888,PVR,9565,464,UPI,2,1
T208322,C116844,Flipkart,5099,302,Net Banking,2,0
T208323,C108101,Uber,7662,241,Debit Card,1,0
T208324,C116568,Uber,8680,298,UPI,2,0
T208325,C111315,Ajio,379,240,Credit Card,2,0
T208326,C110201,MakeMyTrip,3927,451,Net Banking,1,0
T208327,C100410,Uber,2305,18,Credit Card,5,0
T208328,C120212,Myntra,7890,197,Credit Card,3,0
T208329,C107988,Ajio,6013,28,Credit Card,1,0
T208330,C107078,Flipkart,4874,361,UPI,1,0
T208331,C102468,Zomato,7078,360,Credit Card,1,0
T208332,C102272,PVR,1800,249,Debit Card,2,0
T208333,C118360,Swiggy,6641,354,UPI,3,0
T208334,C107121,Nykaa,9405,174,UPI,1,0
T208335,C117436,Nykaa,7597,420,Debit Card,1,0
T208336,C112655,Myntra,2471,424,Credit Card,2,0
T208337,C124029,Nykaa,9008,495,Net Banking,1,0
T208338,C109637,MakeMyTrip,3586,18,Credit Card,1,0
T208339,C107760,MakeMyTrip,5644,412,UPI,3,0
T208340,C106264,Amazon,1157,3,Credit Card,2,0
T208341,C119887,Myntra,1969,489,UPI,3,0
T208342,C109720,MakeMyTrip,2341,396,Net Banking,2,0
T208343,C112007,Myntra,1461,253,Credit Card,1,0
T208344,C108312,Amazon,952,355,Debit Card,4,0
T208345,C100780,Swiggy,4833,143,Debit Card,2,0
T208346,C114035,MakeMyTrip,6528,30,Credit Card,1,0
T208347,C119640,Zomato,9506,51,Credit Card,2,1
T208348,C108964,Uber,9795,34,UPI,1,1
T208349,C111253,Swiggy,647,234,Net Banking,2,0
T208350,C105590,Nykaa,6192,109,UPI,2,0
T208351,C116650,Myntra,2608,400,UPI,1,0
T208352,C123074,Nykaa,5094,419,Credit Card,1,0
T208353,C106609,PVR,1684,282,Credit Card,1,0
T208354,C117406,Swiggy,3869,196,UPI,2,0
T208355,C109524,Zomato,7745,57,Credit Card,6,0
T208356,C107673,Flipkart,350,67,Credit Card,1,0
T208357,C119906,Myntra,400,29,Net Banking,1,0
T208358,C106430,MakeMyTrip,2005,447,Debit Card,2,0
T208359,C113162,PVR,4952,300,UPI,5,0
T208360,C122926,Flipkart,3633,35,Credit Card,2,0
T208361,C118658,Swiggy,8313,281,Debit Card,2,0
T208362,C103814,Ajio,7588,274,Debit Card,2,0
T208363,C124837,PVR,7073,311,UPI,2,0
T208364,C105340,Amazon,2711,57,Net Banking,1,0
T208365,C112122,Myntra,3770,208,Net Banking,1,0
T208366,C116258,Ajio,8829,474,Credit Card,1,0
T208367,C111414,Zomato,9400,265,UPI,1,0
T208368,C115193,Nykaa,7848,48,Net Banking,3,0
T208369,C122137,Flipkart,6095,446,Debit Card,1,0
T208370,C102693,Uber,4381,83,Debit Card,2,0
T208371,C110912,Amazon,8967,58,Credit Card,2,0
T208372,C104084,MakeMyTrip,1681,426,Credit Card,2,0
T208373,C111778,Flipkart,6904,428,Net Banking,2,0
T208374,C116274,Amazon,1306,329,UPI,3,0
T208375,C110855,Flipkart,6150,335,Debit Card,3,0
T208376,C100402,Amazon,5684,37,Net Banking,2,0
T208377,C100410,PVR,1546,130,Net Banking,5,0
T208378,C118353,MakeMyTrip,5158,122,Debit Card,1,0
T208379,C119364,Zomato,2729,415,Debit Card,1,0
T208380,C112729,Amazon,792,337,Credit Card,2,0
T208381,C108105,PVR,8943,316,Credit Card,1,0
T208382,C116178,Nykaa,9991,267,Net Banking,2,1
T208383,C118023,Uber,3106,261,Debit Card,1,0
T208384,C101985,Myntra,9993,103,Credit Card,2,1
T208385,C122956,Ajio,7554,426,Net Banking,3,0
T208386,C116653,Ajio,3798,248,Net Banking,3,0
T208387,C109271,Amazon,7796,210,Credit Card,2,0
T208388,C114235,Myntra,8505,116,Debit Card,2,0
T208389,C105257,Ajio,5893,181,Net Banking,1,0
T208390,C122693,Ajio,2322,121,Credit Card,1,0
T208391,C101179,Myntra,663,162,Net Banking,1,0
T208392,C115864,PVR,4366,81,UPI,2,0
T208393,C124812,Swiggy,7673,420,Credit Card,2,0
T208394,C122782,Ajio,1606,247,Credit Card,3,0
T208395,C113200,Flipkart,3037,184,Debit Card,4,0
T208396,C104782,PVR,1331,378,UPI,2,0
T208397,C108644,MakeMyTrip,922,19,Credit Card,4,0
T208398,C107442,Myntra,7695,423,Credit Card,1,0
T208399,C124801,Flipkart,3689,306,UPI,2,0
T208400,C124296,Amazon,9732,232,Debit Card,1,1
T208401,C100934,Zomato,3901,102,UPI,2,0
T208402,C116766,Amazon,3003,390,Debit Card,1,0
T208403,C106552,Flipkart,3346,187,Debit Card,1,0
T208404,C119250,MakeMyTrip,5029,152,Net Banking,1,0
T208405,C124768,Zomato,1370,313,Debit Card,4,0
T208406,C100625,Myntra,9955,360,Credit Card,1,1
T208407,C112501,Nykaa,6709,487,Net Banking,3,0
T208408,C107589,Ajio,9269,441,Credit Card,4,0
T208409,C114940,Ajio,6144,499,Net Banking,2,0
T208410,C124513,Ajio,596,481,UPI,2,0
T208411,C103176,Amazon,1404,317,Credit Card,3,0
T208412,C121865,Nykaa,3695,270,Net Banking,1,0
T208413,C124285,Uber,1131,106,Net Banking,2,0
T208414,C111664,Ajio,1058,324,Debit Card,6,0
T208415,C109379,Nykaa,8102,117,Debit Card,2,0
T208416,C101715,Myntra,2208,213,Net Banking,2,0
T208417,C101805,Uber,1995,496,Net Banking,1,0
T208418,C118192,Flipkart,7086,398,UPI,1,0
T208419,C102587,Flipkart,823,471,Net Banking,2,0
T208420,C110356,Amazon,1279,209,Net Banking,1,0
T208421,C101925,Flipkart,983,49,Net Banking,2,0
T208422,C123690,MakeMyTrip,2883,164,Net Banking,2,0
T208423,C106983,Flipkart,7922,461,Debit Card,1,0
T208424,C103507,Swiggy,2611,466,UPI,2,0
T208425,C122294,Zomato,8936,6,Credit Card,2,0
T208426,C117876,Flipkart,9959,245,Net Banking,2,1
T208427,C119152,Zomato,3569,239,Debit Card,2,0
T208428,C115270,Nykaa,5476,226,UPI,4,0
T208429,C116842,Amazon,9388,144,UPI,3,0
T208430,C110214,Ajio,4226,178,Net Banking,3,0
T208431,C118436,Uber,6881,296,UPI,2,0
T208432,C112894,PVR,3055,169,Credit Card,1,0
T208433,C102127,Flipkart,5921,266,Net Banking,2,0
T208434,C122603,Ajio,6218,99,UPI,3,0
T208435,C117304,Swiggy,2298,115,Debit Card,2,0
T208436,C119659,Amazon,8625,189,UPI,4,0
T208437,C101602,Myntra,3729,445,UPI,1,0
T208438,C122352,Amazon,1731,275,Debit Card,1,0
T208439,C113492,Uber,2888,277,Credit Card,1,0
T208440,C114147,Zomato,847,425,Credit Card,2,0
T208441,C103141,Ajio,4415,110,Net Banking,4,0
T208442,C115775,PVR,3289,219,UPI,2,0
T208443,C107380,Uber,3524,104,Credit Card,3,0
T208444,C107351,Myntra,3774,167,Credit Card,2,0
T208445,C106071,Flipkart,3959,231,Credit Card,3,0
T208446,C101915,Zomato,8739,412,Credit Card,2,0
T208447,C112481,Myntra,8789,87,Net Banking,2,0
T208448,C115085,Myntra,9158,329,UPI,1,0
T208449,C120591,Myntra,8200,347,Net Banking,3,0
T208450,C101730,Nykaa,3489,325,Net Banking,1,0
T208451,C103992,PVR,2094,488,Net Banking,4,0
T208452,C104762,Amazon,5603,160,Debit Card,1,0
T208453,C110714,Swiggy,1292,349,UPI,2,0
T208454,C117494,Zomato,9566,293,Debit Card,3,1
T208455,C101288,Amazon,3290,61,Debit Card,4,0
T208456,C118364,Zomato,4967,124,UPI,1,0
T208457,C106691,Flipkart,8106,130,Debit Card,2,0
T208458,C115114,Amazon,2686,240,Debit Card,1,0
T208459,C122310,MakeMyTrip,2053,433,Net Banking,4,0
T208460,C108460,Ajio,4264,404,Credit Card,2,0
T208461,C108134,Flipkart,8829,312,UPI,1,0
T208462,C104585,Uber,7468,317,Net Banking,2,0
T208463,C102538,PVR,1046,344,UPI,2,0
T208464,C101612,Ajio,3462,183,Credit Card,4,0
T208465,C108308,Zomato,8937,286,UPI,2,0
T208466,C110757,PVR,1056,70,Debit Card,1,0
T208467,C114122,Uber,3132,451,UPI,3,0
T208468,C108403,Nykaa,7631,93,Debit Card,1,0
T208469,C104424,Ajio,5622,104,Net Banking,1,0
T208470,C106680,PVR,2762,291,Credit Card,1,0
T208471,C105860,Myntra,7302,385,UPI,1,0
T208472,C103368,Flipkart,3990,426,UPI,1,0
T208473,C119051,Myntra,7455,413,Debit Card,2,0
T208474,C103922,Swiggy,5718,248,UPI,1,0
T208475,C123435,PVR,9638,466,Debit Card,1,1
T208476,C113308,Myntra,744,326,Credit Card,3,0
T208477,C110051,MakeMyTrip,4880,316,Credit Card,3,0
T208478,C100055,Flipkart,4767,221,Net Banking,2,0
T208479,C103889,PVR,2591,470,Credit Card,3,0
T208480,C116427,MakeMyTrip,8064,292,UPI,2,0
T208481,C123917,Nykaa,5974,120,Debit Card,4,0
T208482,C101541,PVR,271,96,UPI,2,0
T208483,C122942,Ajio,3421,32,Net Banking,1,0
T208484,C121358,Swiggy,2373,385,Net Banking,2,0
T208485,C108690,Swiggy,6007,180,Credit Card,3,0
T208486,C110360,Amazon,8883,166,Debit Card,1,0
T208487,C105679,Nykaa,1305,132,Net Banking,2,0
T208488,C123897,Flipkart,9796,331,Net Banking,2,1
T208489,C100005,Flipkart,539,211,Debit Card,3,0
T208490,C112324,PVR,5899,70,UPI,1,0
T208491,C104321,Flipkart,3065,304,Credit Card,2,0
T208492,C108935,Amazon,7967,63,Debit Card,1,0
T208493,C106514,PVR,7687,347,Debit Card,2,0
T208494,C120628,Nykaa,4437,24,Credit Card,3,0
T208495,C101257,MakeMyTrip,8889,255,UPI,1,0
T208496,C104954,Flipkart,1372,335,Credit Card,2,0
T208497,C122141,PVR,4284,173,Net Banking,2,0
T208498,C106098,Flipkart,6463,358,UPI,1,0
T208499,C116474,Uber,8837,193,Debit Card,5,0
T208500,C109944,Amazon,6910,435,Debit Card,2,0
T208501,C102081,Myntra,5540,440,UPI,3,0
T208502,C122706,PVR,384,78,Net Banking,4,0
T208503,C120628,Uber,9859,257,Credit Card,3,1
T208504,C112927,Amazon,9712,72,Debit Card,1,1
T208505,C106602,Myntra,2928,279,Net Banking,3,0
T208506,C110243,Uber,3217,351,Credit Card,2,0
T208507,C107019,Flipkart,6888,22,UPI,1,0
T208508,C105940,Nykaa,664,177,UPI,2,0
T208509,C106105,Flipkart,1453,281,Credit Card,1,0
T208510,C103878,Swiggy,6885,121,UPI,2,0
T208511,C106372,Flipkart,581,91,Debit Card,2,0
T208512,C106192,MakeMyTrip,6067,324,Credit Card,1,0
T208513,C109919,Nykaa,6661,321,Debit Card,2,0
T208514,C111958,Swiggy,9469,181,Credit Card,1,0
T208515,C100106,Uber,5088,101,Credit Card,3,0
T208516,C120675,PVR,5533,405,Net Banking,2,0
T208517,C119350,PVR,3744,42,Credit Card,2,0
T208518,C111447,PVR,3031,276,Credit Card,4,0
T208519,C120744,PVR,3575,16,Net Banking,1,0
T208520,C100359,Amazon,1613,320,Net Banking,5,0
T208521,C124215,PVR,7844,49,Net Banking,1,0
T208522,C109335,Amazon,3244,193,UPI,1,0
T208523,C118833,MakeMyTrip,9465,339,UPI,1,0
T208524,C115809,PVR,1502,167,Net Banking,2,0
T208525,C117179,Myntra,9410,439,Credit Card,2,0
T208526,C107722,Amazon,8947,406,Credit Card,1,0
T208527,C104636,Uber,2586,204,UPI,2,0
T208528,C117407,Ajio,9230,148,Credit Card,1,0
T208529,C124158,Myntra,2605,149,UPI,2,0
T208530,C115518,Uber,1048,408,Credit Card,3,0
T208531,C111094,Flipkart,9119,465,UPI,1,0
T208532,C123433,Ajio,4978,252,UPI,2,0
T208533,C111717,Myntra,7478,160,UPI,2,0
T208534,C123397,PVR,2578,132,Debit Card,1,0
T208535,C120343,Swiggy,6490,134,Debit Card,2,0
T208536,C117902,Flipkart,6279,360,Net Banking,1,0
T208537,C111082,Uber,5878,215,UPI,2,0
T208538,C121907,Myntra,7278,446,Net Banking,1,0
T208539,C102349,Swiggy,9657,94,Debit Card,2,1
T208540,C121060,Uber,4178,49,Debit Card,1,0
T208541,C110308,Amazon,6770,390,Debit Card,1,0
T208542,C104821,Swiggy,1778,63,Credit Card,1,0
T208543,C110688,MakeMyTrip,6094,157,Credit Card,2,0
T208544,C119325,Uber,6325,125,Credit Card,2,0
T208545,C117970,Uber,4525,461,Credit Card,1,0
T208546,C100334,MakeMyTrip,4820,173,UPI,2,0
T208547,C122781,Flipkart,1056,17,UPI,3,0
T208548,C121211,Swiggy,1453,283,Credit Card,2,0
T208549,C108336,MakeMyTrip,9244,374,Net Banking,3,0
T208550,C109889,Flipkart,9662,85,Debit Card,1,1
T208551,C119387,Zomato,6100,17,Credit Card,2,0
T208552,C105946,Ajio,3585,176,Net Banking,2,0
T208553,C102747,Uber,3378,416,Credit Card,3,0
T208554,C118135,PVR,6566,241,Net Banking,3,0
T208555,C110433,Swiggy,4676,100,UPI,1,0
T208556,C124507,Ajio,2810,348,UPI,1,0
T208557,C114426,Myntra,8429,150,UPI,2,0
T208558,C115231,Uber,992,11,Net Banking,2,0
T208559,C104360,Swiggy,3141,310,Debit Card,1,0
T208560,C124115,Myntra,8977,218,Debit Card,2,0
T208561,C106482,Ajio,420,240,UPI,4,0
T208562,C102211,PVR,6059,256,Debit Card,1,0
T208563,C114710,Ajio,8369,121,Debit Card,1,0
T208564,C110716,Ajio,7718,235,Debit Card,2,0
T208565,C106666,Uber,1969,96,Debit Card,2,0
T208566,C101055,Myntra,7832,20,UPI,2,0
T208567,C123676,MakeMyTrip,8417,88,Debit Card,2,0
T208568,C102906,Flipkart,4741,438,Credit Card,2,0
T208569,C108255,Zomato,5484,283,Debit Card,2,0
T208570,C112199,Amazon,2013,473,UPI,6,0
T208571,C124671,Myntra,3045,478,UPI,3,0
T208572,C121333,MakeMyTrip,9708,119,Net Banking,1,1
T208573,C123290,Myntra,8607,256,Net Banking,2,0
T208574,C106064,Zomato,2848,219,Debit Card,2,0
T208575,C113033,MakeMyTrip,3873,324,UPI,3,0
T208576,C117119,Zomato,8440,62,UPI,3,0
T208577,C101402,Uber,2212,92,UPI,4,0
T208578,C104218,Flipkart,7613,135,Net Banking,3,0
T208579,C107522,Swiggy,599,269,Debit Card,1,0
T208580,C108053,MakeMyTrip,6444,152,UPI,2,0
T208581,C111968,Zomato,6067,467,Debit Card,1,0
T208582,C106260,Flipkart,6717,434,Credit Card,2,0
T208583,C105409,Amazon,2027,442,Credit Card,2,0
T208584,C104864,Myntra,6078,200,Net Banking,1,0
T208585,C100553,Nykaa,7826,292,UPI,2,0
T208586,C107995,MakeMyTrip,3413,303,Net Banking,2,0
T208587,C104066,Myntra,5622,363,Net Banking,5,0
T208588,C105468,Flipkart,5371,286,UPI,2,0
T208589,C100145,MakeMyTrip,7024,257,UPI,1,0
T208590,C123173,MakeMyTrip,3937,106,UPI,3,0
T208591,C104314,Swiggy,7850,434,Credit Card,2,0
T208592,C121670,PVR,8007,93,UPI,4,0
T208593,C122838,Ajio,4287,74,UPI,1,0
T208594,C123186,Flipkart,5830,263,Net Banking,3,0
T208595,C124962,Nykaa,7663,142,Credit Card,2,0
T208596,C107028,MakeMyTrip,1602,53,Credit Card,2,0
T208597,C101637,PVR,8834,343,Net Banking,3,0
T208598,C112563,Uber,9703,435,UPI,1,1
T208599,C113432,Uber,4381,352,UPI,1,0
T208600,C110054,Ajio,5963,36,Credit Card,2,0
T208601,C109348,Myntra,6458,172,Net Banking,3,0
T208602,C118665,Amazon,4017,283,Debit Card,1,0
T208603,C100052,MakeMyTrip,174,144,Credit Card,3,0
T208604,C106348,MakeMyTrip,8588,288,Net Banking,2,0
T208605,C122411,Myntra,205,15,Net Banking,4,0
T208606,C107748,Uber,8185,380,Credit Card,1,0
T208607,C102955,Nykaa,6274,464,UPI,3,0
T208608,C107234,Nykaa,3979,14,Debit Card,3,0
T208609,C118741,Flipkart,4559,300,Credit Card,1,0
T208610,C118666,Nykaa,9847,3,Debit Card,1,1
T208611,C105138,Myntra,1452,232,Debit Card,2,0
T208612,C121332,Uber,5579,481,Credit Card,1,0
T208613,C112248,Flipkart,3767,154,Net Banking,4,0
T208614,C100578,Amazon,823,229,Debit Card,2,0
T208615,C119334,Nykaa,736,340,UPI,2,0
T208616,C114518,PVR,4494,488,Net Banking,1,0
T208617,C105370,Amazon,7948,251,Debit Card,1,0
T208618,C114358,Uber,430,297,Debit Card,3,0
T208619,C121458,Zomato,7135,289,Debit Card,2,0
T208620,C103843,Uber,3878,154,Credit Card,2,0
T208621,C110281,Zomato,5161,495,Net Banking,1,0
T208622,C113209,Ajio,312,371,Credit Card,2,0
T208623,C116373,PVR,3756,190,Credit Card,2,0
T208624,C110260,Zomato,1462,460,Debit Card,2,0
T208625,C109594,Swiggy,5105,77,UPI,1,0
T208626,C107817,Myntra,9723,64,Debit Card,1,1
T208627,C101545,Amazon,1446,311,Debit Card,2,0
T208628,C122208,Myntra,7952,318,UPI,2,0
T208629,C105698,Zomato,5055,263,Debit Card,1,0
T208630,C111618,Zomato,8266,179,Credit Card,3,0
T208631,C110732,PVR,9999,326,Net Banking,2,1
T208632,C121515,Amazon,7716,214,Credit Card,3,0
T208633,C102962,MakeMyTrip,5932,111,Credit Card,2,0
T208634,C109161,MakeMyTrip,9124,261,Credit Card,3,0
T208635,C110282,PVR,8878,451,Credit Card,3,0
T208636,C110841,Nykaa,5755,424,UPI,3,0
T208637,C109095,MakeMyTrip,521,346,Net Banking,1,0
T208638,C103763,Ajio,6142,458,Debit Card,1,0
T208639,C113990,Swiggy,7354,220,Net Banking,4,0
T208640,C101703,Swiggy,4101,445,Debit Card,1,0
T208641,C116094,Myntra,1478,223,Net Banking,2,0
T208642,C104252,PVR,6122,488,Credit Card,1,0
T208643,C106215,MakeMyTrip,336,92,UPI,2,0
T208644,C105390,Nykaa,427,339,Credit Card,2,0
T208645,C102073,Flipkart,4315,433,Credit Card,2,0
T208646,C104707,Myntra,4926,51,Credit Card,5,0
T208647,C117576,MakeMyTrip,6718,332,Debit Card,3,0
T208648,C119703,Uber,3166,346,UPI,1,0
T208649,C106908,PVR,9193,116,Net Banking,2,0
T208650,C102673,Flipkart,2277,226,UPI,2,0
T208651,C114475,PVR,2895,75,Net Banking,3,0
T208652,C114769,Amazon,6057,377,Credit Card,2,0
T208653,C100202,Amazon,454,220,Credit Card,3,0
T208654,C104061,MakeMyTrip,9069,100,Credit Card,2,0
T208655,C100052,Myntra,5901,351,Debit Card,3,0
T208656,C117132,Nykaa,4946,39,UPI,3,0
