Customer_ID,Age,City,State,Income_Bracket,Registration_Year,total_transactions,total_spent,average_purchase,total_sessions,total_pages_visited,total_earned_points,total_redeemed_points
C104719,30,Kolkata,Karnataka,Low,2022,3.0,16666.0,5555.333333333333,0.0,0.0,0.0,0.0
C104720,59,Pune,Gujarat,High,2024,1.0,2044.0,2044.0,1.0,21.0,0.0,0.0
C104721,37,Jaipur,Maharashtra,Low,2025,0.0,0.0,0.0,1.0,2.0,274.0,46.0
C104722,30,Chennai,Delhi,High,2022,1.0,5747.0,5747.0,1.0,16.0,643.0,263.0
C104723,34,Bengaluru,Karnataka,High,2025,1.0,119.0,119.0,0.0,0.0,0.0,0.0
C104724,53,Bengaluru,Gujarat,High,2022,4.0,9922.0,2480.5,2.0,17.0,920.0,112.0
C104725,50,Hyderabad,Delhi,Medium,2023,1.0,2491.0,2491.0,2.0,27.0,0.0,0.0
C104726,18,Mumbai,Maharashtra,High,2025,1.0,443.0,443.0,0.0,0.0,0.0,0.0
C104727,32,Hyderabad,Delhi,High,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C104728,30,Mumbai,Telangana,Low,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C104729,34,Bengaluru,Gujarat,Medium,2022,2.0,1858.0,929.0,2.0,29.0,409.0,165.0
C104730,41,Nagpur,Tamil Nadu,Low,2024,3.0,9596.0,3198.6666666666665,1.0,16.0,0.0,0.0
C104731,25,Hyderabad,West Bengal,Medium,2023,0.0,0.0,0.0,0.0,0.0,879.0,823.0
C104732,44,Chennai,Delhi,Medium,2024,1.0,1044.0,1044.0,2.0,18.0,1153.0,619.0
C104733,40,Chennai,Maharashtra,Medium,2025,1.0,1162.0,1162.0,2.0,20.0,656.0,110.0
C104734,25,Jaipur,Gujarat,High,2022,2.0,8805.0,4402.5,1.0,20.0,0.0,0.0
C104735,25,Bengaluru,Maharashtra,Medium,2025,1.0,8358.0,8358.0,1.0,15.0,1149.0,414.0
C104736,43,Hyderabad,Telangana,Medium,2025,2.0,12124.0,6062.0,1.0,18.0,0.0,0.0
C104737,30,Chennai,Maharashtra,Medium,2024,0.0,0.0,0.0,0.0,0.0,740.0,191.0
C104738,56,Bengaluru,Telangana,Medium,2025,1.0,1767.0,1767.0,1.0,9.0,831.0,383.0
C104739,54,Chennai,Karnataka,Low,2022,0.0,0.0,0.0,2.0,36.0,1423.0,454.0
C104740,45,Mumbai,Delhi,High,2023,0.0,0.0,0.0,2.0,40.0,699.0,120.0
C104741,42,Kolkata,Rajasthan,Medium,2024,0.0,0.0,0.0,1.0,14.0,1433.0,254.0
C104742,33,Delhi,Rajasthan,High,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C104743,19,Nagpur,Maharashtra,High,2025,2.0,11493.0,5746.5,0.0,0.0,0.0,0.0
C104744,35,Bengaluru,Tamil Nadu,Medium,2023,1.0,764.0,764.0,0.0,0.0,577.0,223.0
C104745,34,Jaipur,Delhi,Medium,2023,1.0,5806.0,5806.0,3.0,42.0,1882.0,331.0
C104746,47,Hyderabad,Gujarat,High,2023,0.0,0.0,0.0,1.0,6.0,0.0,0.0
C104747,56,Jaipur,Telangana,High,2022,0.0,0.0,0.0,0.0,0.0,518.0,410.0
C104748,30,Nagpur,Delhi,Low,2023,1.0,8396.0,8396.0,3.0,45.0,986.0,212.0
C104749,49,Nagpur,Rajasthan,High,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C104750,46,Nagpur,Delhi,Medium,2024,2.0,9288.0,4644.0,2.0,10.0,211.0,24.0
C104751,47,Nagpur,Maharashtra,High,2022,1.0,5262.0,5262.0,0.0,0.0,0.0,0.0
C104752,35,Chennai,Tamil Nadu,Medium,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C104753,30,Ahmedabad,Karnataka,Low,2022,1.0,2617.0,2617.0,1.0,16.0,402.0,409.0
C104754,38,Hyderabad,Tamil Nadu,Medium,2022,0.0,0.0,0.0,2.0,36.0,0.0,0.0
C104755,47,Hyderabad,West Bengal,Medium,2025,1.0,7531.0,7531.0,0.0,0.0,367.0,44.0
C104756,38,Delhi,Telangana,High,2024,1.0,1886.0,1886.0,0.0,0.0,279.0,225.0
C104757,34,Kolkata,West Bengal,High,2022,1.0,665.0,665.0,0.0,0.0,767.0,498.0
C104758,57,Mumbai,Gujarat,Medium,2025,0.0,0.0,0.0,1.0,22.0,0.0,0.0
C104759,36,Delhi,Tamil Nadu,Low,2025,1.0,5430.0,5430.0,0.0,0.0,0.0,0.0
C104760,32,Mumbai,Tamil Nadu,Medium,2024,3.0,17139.0,5713.0,0.0,0.0,787.0,278.0
C104761,26,Ahmedabad,Telangana,Medium,2024,1.0,8138.0,8138.0,1.0,19.0,703.0,357.0
C104762,27,Bengaluru,Gujarat,Medium,2025,1.0,5603.0,5603.0,0.0,0.0,668.0,391.0
C104763,48,Nagpur,Gujarat,Medium,2024,1.0,9911.0,9911.0,0.0,0.0,477.0,123.0
C104764,40,Ahmedabad,Tamil Nadu,Low,2025,0.0,0.0,0.0,0.0,0.0,155.0,363.0
C104765,47,Ahmedabad,Karnataka,Medium,2024,1.0,9334.0,9334.0,2.0,13.0,0.0,0.0
C104766,50,Ahmedabad,Delhi,Medium,2025,0.0,0.0,0.0,1.0,23.0,0.0,0.0
C104767,26,Ahmedabad,Karnataka,Medium,2023,0.0,0.0,0.0,1.0,16.0,1442.0,885.0
C104768,18,Ahmedabad,West Bengal,High,2024,2.0,7523.0,3761.5,1.0,20.0,0.0,0.0
C104769,52,Jaipur,Delhi,High,2023,2.0,12981.0,6490.5,0.0,0.0,0.0,0.0
C104770,28,Mumbai,Delhi,Low,2025,0.0,0.0,0.0,3.0,34.0,746.0,497.0
C104771,51,Jaipur,Tamil Nadu,Low,2024,1.0,8396.0,8396.0,1.0,5.0,1668.0,1192.0
C104772,33,Ahmedabad,Delhi,Medium,2024,4.0,21480.0,5370.0,1.0,1.0,244.0,266.0
C104773,26,Nagpur,Telangana,Low,2023,1.0,2540.0,2540.0,1.0,21.0,678.0,73.0
C104774,49,Pune,Karnataka,Medium,2023,1.0,9958.0,9958.0,1.0,13.0,1635.0,559.0
C104775,32,Hyderabad,Delhi,Low,2022,0.0,0.0,0.0,1.0,19.0,0.0,0.0
C104776,29,Mumbai,Rajasthan,High,2023,0.0,0.0,0.0,2.0,20.0,0.0,0.0
C104777,50,Nagpur,Tamil Nadu,Medium,2025,1.0,8330.0,8330.0,2.0,35.0,0.0,0.0
C104778,31,Hyderabad,Tamil Nadu,Medium,2025,1.0,4608.0,4608.0,1.0,8.0,183.0,46.0
C104779,25,Ahmedabad,Tamil Nadu,High,2023,1.0,360.0,360.0,1.0,17.0,0.0,0.0
C104780,25,Jaipur,Maharashtra,Low,2023,0.0,0.0,0.0,2.0,24.0,987.0,436.0
C104781,44,Jaipur,Karnataka,Medium,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C104782,29,Pune,Tamil Nadu,High,2022,2.0,7467.0,3733.5,2.0,19.0,238.0,152.0
C104783,18,Kolkata,Gujarat,Low,2022,1.0,9237.0,9237.0,0.0,0.0,0.0,0.0
C104784,57,Ahmedabad,Telangana,Low,2024,1.0,7938.0,7938.0,1.0,12.0,0.0,0.0
C104785,59,Nagpur,Tamil Nadu,Low,2025,1.0,575.0,575.0,0.0,0.0,1469.0,610.0
C104786,28,Delhi,Maharashtra,Medium,2024,2.0,15672.0,7836.0,1.0,23.0,418.0,145.0
C104787,56,Chennai,Rajasthan,High,2022,1.0,806.0,806.0,0.0,0.0,1424.0,612.0
C104788,48,Delhi,Rajasthan,Medium,2023,2.0,15167.0,7583.5,2.0,26.0,0.0,0.0
C104789,34,Jaipur,Karnataka,Low,2022,4.0,14721.0,3680.25,1.0,3.0,1667.0,718.0
C104790,50,Delhi,Delhi,Medium,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C104791,49,Mumbai,Karnataka,Low,2022,1.0,679.0,679.0,1.0,19.0,0.0,0.0
C104792,46,Jaipur,Delhi,Low,2022,1.0,6111.0,6111.0,2.0,27.0,952.0,237.0
C104793,38,Ahmedabad,Gujarat,High,2025,1.0,8326.0,8326.0,1.0,2.0,980.0,238.0
C104794,38,Ahmedabad,Delhi,Medium,2025,1.0,7708.0,7708.0,0.0,0.0,0.0,0.0
C104795,57,Mumbai,Tamil Nadu,High,2025,0.0,0.0,0.0,2.0,19.0,0.0,0.0
C104796,40,Chennai,West Bengal,Medium,2022,0.0,0.0,0.0,1.0,6.0,472.0,345.0
C104797,23,Hyderabad,Telangana,Medium,2024,4.0,19185.0,4796.25,0.0,0.0,0.0,0.0
C104798,39,Mumbai,Telangana,Medium,2023,2.0,7224.0,3612.0,1.0,7.0,956.0,329.0
C104799,55,Hyderabad,West Bengal,Low,2024,0.0,0.0,0.0,1.0,16.0,0.0,0.0
C104800,54,Bengaluru,Tamil Nadu,High,2025,0.0,0.0,0.0,1.0,3.0,772.0,127.0
C104801,25,Jaipur,Maharashtra,High,2025,1.0,4317.0,4317.0,2.0,30.0,230.0,59.0
C104802,58,Pune,Delhi,High,2025,2.0,9989.0,4994.5,2.0,31.0,490.0,986.0
C104803,52,Chennai,West Bengal,Low,2024,0.0,0.0,0.0,2.0,18.0,116.0,498.0
C104804,28,Kolkata,Telangana,Medium,2025,1.0,8730.0,8730.0,2.0,9.0,0.0,0.0
C104805,41,Chennai,Rajasthan,Medium,2025,1.0,380.0,380.0,1.0,15.0,357.0,150.0
C104806,38,Hyderabad,Karnataka,Low,2022,1.0,6464.0,6464.0,3.0,25.0,2772.0,1135.0
C104807,19,Bengaluru,Maharashtra,Medium,2025,1.0,8101.0,8101.0,1.0,11.0,1300.0,475.0
C104808,57,Hyderabad,Tamil Nadu,Medium,2025,1.0,4188.0,4188.0,1.0,16.0,1653.0,186.0
C104809,36,Jaipur,Maharashtra,High,2024,0.0,0.0,0.0,1.0,9.0,1409.0,391.0
C104810,56,Hyderabad,Gujarat,Low,2023,0.0,0.0,0.0,1.0,23.0,376.0,154.0
C104811,45,Nagpur,Gujarat,Medium,2025,0.0,0.0,0.0,2.0,34.0,713.0,426.0
C104812,34,Ahmedabad,Telangana,Low,2023,2.0,11648.0,5824.0,0.0,0.0,0.0,0.0
C104813,23,Kolkata,Rajasthan,Low,2023,0.0,0.0,0.0,2.0,22.0,1197.0,487.0
C104814,36,Bengaluru,West Bengal,Medium,2025,2.0,12621.0,6310.5,0.0,0.0,1850.0,1029.0
C104815,55,Nagpur,Gujarat,Medium,2022,1.0,1061.0,1061.0,2.0,31.0,587.0,267.0
C104816,45,Hyderabad,Gujarat,Low,2025,2.0,1253.0,626.5,0.0,0.0,411.0,150.0
C104817,19,Kolkata,Gujarat,Low,2024,1.0,5863.0,5863.0,2.0,23.0,0.0,0.0
C104818,55,Chennai,Tamil Nadu,Medium,2025,0.0,0.0,0.0,0.0,0.0,10.0,37.0
C104819,54,Delhi,Telangana,High,2022,0.0,0.0,0.0,2.0,27.0,99.0,39.0
C104820,21,Nagpur,Delhi,Medium,2025,1.0,4587.0,4587.0,1.0,15.0,626.0,494.0
C104821,39,Delhi,Gujarat,Low,2024,1.0,1778.0,1778.0,3.0,36.0,155.0,464.0
C104822,43,Mumbai,Gujarat,Low,2024,2.0,15471.0,7735.5,1.0,9.0,396.0,490.0
C104823,53,Delhi,Gujarat,Medium,2023,1.0,4185.0,4185.0,3.0,46.0,0.0,0.0
C104824,30,Nagpur,Maharashtra,Medium,2024,1.0,3012.0,3012.0,3.0,50.0,0.0,0.0
C104825,49,Pune,West Bengal,Low,2023,0.0,0.0,0.0,1.0,9.0,0.0,0.0
C104826,34,Jaipur,Delhi,Low,2022,0.0,0.0,0.0,0.0,0.0,1400.0,578.0
C104827,58,Mumbai,Karnataka,Low,2024,1.0,3523.0,3523.0,1.0,10.0,873.0,161.0
C104828,53,Delhi,Delhi,High,2024,2.0,11349.0,5674.5,1.0,2.0,1441.0,534.0
C104829,36,Hyderabad,Maharashtra,High,2023,2.0,11456.0,5728.0,0.0,0.0,604.0,465.0
C104830,52,Nagpur,Karnataka,Low,2024,1.0,6853.0,6853.0,0.0,0.0,0.0,0.0
C104831,57,Bengaluru,Rajasthan,Low,2025,2.0,12127.0,6063.5,2.0,29.0,0.0,0.0
C104832,45,Hyderabad,Telangana,Medium,2023,2.0,12372.0,6186.0,1.0,17.0,144.0,12.0
C104833,18,Chennai,West Bengal,Low,2022,0.0,0.0,0.0,2.0,30.0,554.0,195.0
C104834,59,Hyderabad,Rajasthan,High,2024,2.0,8875.0,4437.5,2.0,28.0,0.0,0.0
C104835,35,Nagpur,Rajasthan,Low,2022,1.0,4592.0,4592.0,0.0,0.0,592.0,351.0
C104836,57,Pune,Karnataka,High,2022,1.0,4133.0,4133.0,2.0,13.0,0.0,0.0
C104837,50,Chennai,Maharashtra,Medium,2025,2.0,8476.0,4238.0,1.0,9.0,359.0,371.0
C104838,29,Jaipur,Gujarat,High,2023,1.0,6236.0,6236.0,0.0,0.0,0.0,0.0
C104839,25,Delhi,Tamil Nadu,Medium,2023,1.0,2857.0,2857.0,3.0,27.0,1591.0,520.0
C104840,41,Mumbai,Karnataka,High,2024,0.0,0.0,0.0,3.0,28.0,0.0,0.0
C104841,33,Chennai,Telangana,High,2022,1.0,4662.0,4662.0,4.0,53.0,1004.0,510.0
C104842,21,Delhi,Karnataka,High,2023,2.0,16171.0,8085.5,1.0,24.0,0.0,0.0
C104843,55,Bengaluru,West Bengal,High,2024,1.0,9922.0,9922.0,2.0,19.0,0.0,0.0
C104844,44,Chennai,Delhi,High,2025,2.0,10388.0,5194.0,0.0,0.0,1165.0,430.0
C104845,26,Chennai,Tamil Nadu,Medium,2022,0.0,0.0,0.0,1.0,18.0,812.0,205.0
C104846,33,Mumbai,Maharashtra,Low,2025,0.0,0.0,0.0,1.0,23.0,0.0,0.0
C104847,29,Delhi,Tamil Nadu,Medium,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C104848,48,Jaipur,Delhi,Low,2022,1.0,3670.0,3670.0,0.0,0.0,0.0,0.0
C104849,41,Mumbai,Gujarat,Medium,2025,3.0,12100.0,4033.3333333333335,0.0,0.0,0.0,0.0
C104850,31,Delhi,Rajasthan,High,2022,1.0,5110.0,5110.0,2.0,29.0,1437.0,552.0
C104851,42,Jaipur,Tamil Nadu,Low,2024,0.0,0.0,0.0,0.0,0.0,63.0,336.0
C104852,51,Bengaluru,Gujarat,Low,2022,2.0,13381.0,6690.5,0.0,0.0,0.0,0.0
C104853,20,Pune,Gujarat,Medium,2025,3.0,19570.0,6523.333333333333,0.0,0.0,0.0,0.0
C104854,41,Mumbai,Delhi,Low,2023,0.0,0.0,0.0,0.0,0.0,395.0,248.0
C104855,59,Delhi,West Bengal,High,2024,0.0,0.0,0.0,2.0,30.0,0.0,0.0
C104856,26,Jaipur,Rajasthan,Low,2022,0.0,0.0,0.0,0.0,0.0,926.0,244.0
C104857,43,Jaipur,Karnataka,Medium,2022,2.0,14564.0,7282.0,1.0,3.0,0.0,0.0
C104858,37,Chennai,Maharashtra,Low,2022,0.0,0.0,0.0,2.0,30.0,828.0,308.0
C104859,57,Chennai,Delhi,Medium,2022,1.0,7726.0,7726.0,1.0,20.0,2210.0,740.0
C104860,27,Delhi,Gujarat,High,2022,1.0,8929.0,8929.0,1.0,23.0,0.0,0.0
C104861,36,Hyderabad,Delhi,Medium,2025,2.0,9041.0,4520.5,2.0,14.0,240.0,222.0
C104862,20,Bengaluru,Karnataka,Medium,2025,3.0,15499.0,5166.333333333333,1.0,5.0,1509.0,1032.0
C104863,41,Nagpur,Delhi,Low,2024,2.0,2739.0,1369.5,1.0,24.0,0.0,0.0
C104864,22,Nagpur,Maharashtra,Medium,2024,1.0,6078.0,6078.0,2.0,31.0,0.0,0.0
C104865,20,Jaipur,Telangana,Medium,2025,1.0,4315.0,4315.0,0.0,0.0,1379.0,452.0
C104866,44,Jaipur,Tamil Nadu,Medium,2023,0.0,0.0,0.0,1.0,8.0,0.0,0.0
C104867,33,Pune,West Bengal,Medium,2025,0.0,0.0,0.0,2.0,8.0,0.0,0.0
C104868,32,Ahmedabad,West Bengal,Medium,2023,1.0,9064.0,9064.0,0.0,0.0,736.0,483.0
C104869,52,Jaipur,Delhi,Medium,2025,2.0,9318.0,4659.0,1.0,9.0,0.0,0.0
C104870,29,Hyderabad,Tamil Nadu,Low,2024,2.0,12909.0,6454.5,3.0,37.0,0.0,0.0
C104871,58,Bengaluru,West Bengal,Low,2024,0.0,0.0,0.0,4.0,54.0,0.0,0.0
C104872,43,Nagpur,Tamil Nadu,Medium,2022,1.0,376.0,376.0,1.0,15.0,1797.0,522.0
C104873,51,Bengaluru,West Bengal,Medium,2023,3.0,18659.0,6219.666666666667,1.0,20.0,2268.0,970.0
C104874,40,Mumbai,Telangana,Medium,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C104875,48,Jaipur,Rajasthan,High,2023,1.0,3303.0,3303.0,1.0,3.0,0.0,0.0
C104876,37,Hyderabad,Delhi,Medium,2022,3.0,15552.0,5184.0,0.0,0.0,707.0,420.0
C104877,29,Delhi,Gujarat,Low,2023,2.0,14579.0,7289.5,1.0,9.0,0.0,0.0
C104878,40,Chennai,Maharashtra,Low,2022,1.0,2283.0,2283.0,4.0,64.0,0.0,0.0
C104879,21,Jaipur,Delhi,Medium,2022,0.0,0.0,0.0,2.0,18.0,186.0,778.0
C104880,40,Jaipur,Tamil Nadu,Low,2022,1.0,4157.0,4157.0,0.0,0.0,922.0,288.0
C104881,18,Hyderabad,Karnataka,Low,2022,0.0,0.0,0.0,2.0,7.0,0.0,0.0
C104882,42,Ahmedabad,Telangana,High,2025,2.0,5822.0,2911.0,2.0,32.0,3075.0,1139.0
C104883,19,Bengaluru,Maharashtra,Medium,2024,0.0,0.0,0.0,1.0,7.0,53.0,277.0
C104884,47,Hyderabad,Maharashtra,Low,2023,0.0,0.0,0.0,1.0,11.0,661.0,319.0
C104885,20,Kolkata,Tamil Nadu,Low,2024,1.0,3909.0,3909.0,2.0,42.0,847.0,707.0
C104886,38,Kolkata,Maharashtra,Medium,2023,2.0,11274.0,5637.0,0.0,0.0,20.0,294.0
C104887,42,Kolkata,Tamil Nadu,Low,2024,2.0,6511.0,3255.5,2.0,23.0,389.0,374.0
C104888,37,Ahmedabad,Rajasthan,High,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C104889,39,Hyderabad,Maharashtra,Medium,2024,1.0,6880.0,6880.0,1.0,23.0,909.0,722.0
C104890,38,Pune,Maharashtra,Low,2022,0.0,0.0,0.0,1.0,15.0,0.0,0.0
C104891,50,Jaipur,Rajasthan,Medium,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C104892,55,Jaipur,West Bengal,Low,2022,1.0,1066.0,1066.0,0.0,0.0,201.0,110.0
C104893,32,Kolkata,West Bengal,High,2024,1.0,1238.0,1238.0,0.0,0.0,1969.0,899.0
C104894,32,Chennai,Tamil Nadu,Low,2022,1.0,5940.0,5940.0,0.0,0.0,999.0,394.0
C104895,42,Hyderabad,Telangana,High,2023,1.0,4131.0,4131.0,0.0,0.0,0.0,0.0
C104896,38,Hyderabad,Maharashtra,Medium,2025,0.0,0.0,0.0,0.0,0.0,1195.0,485.0
C104897,41,Delhi,Delhi,High,2022,1.0,3781.0,3781.0,3.0,32.0,0.0,0.0
C104898,22,Nagpur,Rajasthan,Medium,2024,0.0,0.0,0.0,2.0,20.0,572.0,462.0
C104899,23,Pune,Karnataka,Low,2023,1.0,1429.0,1429.0,1.0,24.0,0.0,0.0
C104900,40,Chennai,Rajasthan,Low,2022,1.0,341.0,341.0,2.0,29.0,928.0,2.0
C104901,21,Ahmedabad,West Bengal,Low,2024,0.0,0.0,0.0,1.0,15.0,0.0,0.0
C104902,44,Mumbai,Rajasthan,Low,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C104903,35,Ahmedabad,Gujarat,Medium,2025,0.0,0.0,0.0,0.0,0.0,1541.0,247.0
C104904,38,Ahmedabad,Rajasthan,Medium,2024,1.0,1732.0,1732.0,1.0,22.0,1508.0,612.0
C104905,45,Nagpur,Tamil Nadu,Low,2022,1.0,4288.0,4288.0,1.0,22.0,632.0,135.0
C104906,52,Ahmedabad,Maharashtra,Medium,2023,0.0,0.0,0.0,3.0,39.0,502.0,403.0
C104907,39,Nagpur,West Bengal,Medium,2024,2.0,4777.0,2388.5,1.0,21.0,287.0,230.0
C104908,57,Delhi,Telangana,Medium,2025,0.0,0.0,0.0,1.0,6.0,167.0,116.0
C104909,40,Nagpur,West Bengal,Low,2024,3.0,12938.0,4312.666666666667,3.0,38.0,963.0,463.0
C104910,20,Ahmedabad,Rajasthan,High,2024,0.0,0.0,0.0,0.0,0.0,555.0,489.0
C104911,57,Bengaluru,Delhi,High,2023,1.0,4167.0,4167.0,0.0,0.0,909.0,249.0
C104912,27,Delhi,Rajasthan,Medium,2023,1.0,7900.0,7900.0,2.0,31.0,380.0,268.0
C104913,42,Jaipur,Tamil Nadu,High,2024,1.0,9530.0,9530.0,0.0,0.0,0.0,0.0
C104914,25,Ahmedabad,Delhi,High,2024,3.0,16176.0,5392.0,2.0,28.0,0.0,0.0
C104915,28,Nagpur,West Bengal,Medium,2023,1.0,4860.0,4860.0,0.0,0.0,975.0,300.0
C104916,22,Mumbai,Karnataka,Medium,2023,0.0,0.0,0.0,1.0,20.0,1368.0,428.0
C104917,54,Ahmedabad,Telangana,Medium,2022,0.0,0.0,0.0,1.0,6.0,1021.0,356.0
C104918,55,Delhi,Tamil Nadu,Low,2022,0.0,0.0,0.0,1.0,15.0,0.0,0.0
C104919,46,Nagpur,Tamil Nadu,High,2022,3.0,18160.0,6053.333333333333,2.0,22.0,1136.0,559.0
C104920,22,Chennai,Maharashtra,High,2022,0.0,0.0,0.0,0.0,0.0,1139.0,907.0
C104921,26,Hyderabad,Delhi,Medium,2024,1.0,8740.0,8740.0,1.0,12.0,0.0,0.0
C104922,19,Ahmedabad,Tamil Nadu,Low,2024,0.0,0.0,0.0,1.0,23.0,1171.0,611.0
C104923,18,Jaipur,Delhi,Medium,2022,1.0,9540.0,9540.0,4.0,79.0,350.0,106.0
C104924,57,Kolkata,Karnataka,Low,2024,0.0,0.0,0.0,1.0,17.0,0.0,0.0
C104925,47,Chennai,Maharashtra,High,2023,1.0,5441.0,5441.0,1.0,5.0,0.0,0.0
C104926,28,Chennai,Gujarat,Medium,2023,1.0,9210.0,9210.0,2.0,19.0,106.0,436.0
C104927,45,Pune,Rajasthan,Medium,2022,2.0,11169.0,5584.5,2.0,13.0,136.0,228.0
C104928,29,Hyderabad,Rajasthan,High,2024,0.0,0.0,0.0,2.0,33.0,0.0,0.0
C104929,56,Ahmedabad,Karnataka,Low,2023,0.0,0.0,0.0,1.0,19.0,0.0,0.0
C104930,43,Chennai,Rajasthan,Low,2024,2.0,11538.0,5769.0,5.0,58.0,557.0,758.0
C104931,30,Pune,Maharashtra,High,2023,3.0,15195.0,5065.0,1.0,21.0,918.0,416.0
C104932,25,Hyderabad,Maharashtra,Low,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C104933,45,Hyderabad,Delhi,High,2023,1.0,6228.0,6228.0,2.0,17.0,851.0,480.0
C104934,47,Delhi,Gujarat,High,2023,3.0,24108.0,8036.0,1.0,9.0,0.0,0.0
C104935,26,Ahmedabad,Gujarat,High,2023,1.0,1948.0,1948.0,2.0,19.0,0.0,0.0
C104936,56,Jaipur,West Bengal,Low,2022,1.0,4239.0,4239.0,0.0,0.0,537.0,216.0
C104937,48,Chennai,Maharashtra,Medium,2024,0.0,0.0,0.0,2.0,14.0,0.0,0.0
C104938,38,Chennai,Karnataka,High,2022,1.0,3629.0,3629.0,2.0,21.0,975.0,299.0
C104939,51,Mumbai,West Bengal,Low,2024,0.0,0.0,0.0,0.0,0.0,847.0,829.0
C104940,48,Nagpur,Karnataka,High,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C104941,42,Mumbai,Gujarat,Low,2025,1.0,3423.0,3423.0,1.0,11.0,931.0,570.0
C104942,29,Chennai,West Bengal,High,2022,0.0,0.0,0.0,0.0,0.0,970.0,166.0
C104943,18,Ahmedabad,Karnataka,Low,2023,1.0,3486.0,3486.0,1.0,12.0,757.0,535.0
C104944,39,Mumbai,Rajasthan,High,2022,3.0,13108.0,4369.333333333333,1.0,8.0,0.0,0.0
C104945,57,Jaipur,Delhi,High,2025,2.0,18910.0,9455.0,1.0,22.0,126.0,163.0
C104946,54,Jaipur,Delhi,High,2024,1.0,3055.0,3055.0,1.0,5.0,67.0,248.0
C104947,18,Bengaluru,Telangana,Low,2024,0.0,0.0,0.0,1.0,5.0,0.0,0.0
C104948,18,Bengaluru,Gujarat,Medium,2025,1.0,8790.0,8790.0,2.0,27.0,1595.0,445.0
C104949,59,Bengaluru,Rajasthan,High,2025,1.0,886.0,886.0,0.0,0.0,0.0,0.0
C104950,59,Hyderabad,Gujarat,Low,2024,0.0,0.0,0.0,0.0,0.0,276.0,250.0
C104951,38,Ahmedabad,Tamil Nadu,Low,2025,1.0,8411.0,8411.0,0.0,0.0,0.0,0.0
C104952,32,Mumbai,Telangana,Low,2023,1.0,389.0,389.0,2.0,6.0,0.0,0.0
C104953,34,Hyderabad,Rajasthan,Medium,2022,2.0,11322.0,5661.0,1.0,24.0,1379.0,488.0
C104954,39,Mumbai,Telangana,Medium,2022,2.0,9237.0,4618.5,0.0,0.0,831.0,268.0
C104955,55,Ahmedabad,Maharashtra,Medium,2022,2.0,15191.0,7595.5,1.0,1.0,543.0,111.0
C104956,52,Pune,Gujarat,High,2022,0.0,0.0,0.0,0.0,0.0,600.0,413.0
C104957,33,Kolkata,Maharashtra,High,2022,1.0,6648.0,6648.0,0.0,0.0,0.0,0.0
C104958,25,Delhi,Telangana,Low,2022,0.0,0.0,0.0,0.0,0.0,72.0,108.0
C104959,34,Bengaluru,Tamil Nadu,Low,2024,1.0,1398.0,1398.0,0.0,0.0,261.0,449.0
C104960,34,Ahmedabad,Telangana,High,2024,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C104961,43,Delhi,Delhi,Low,2022,1.0,4531.0,4531.0,1.0,16.0,0.0,0.0
C104962,30,Kolkata,Karnataka,Low,2022,1.0,7145.0,7145.0,2.0,45.0,925.0,565.0
C104963,34,Pune,Telangana,Medium,2025,2.0,18363.0,9181.5,0.0,0.0,0.0,0.0
C104964,55,Jaipur,Maharashtra,High,2025,1.0,4504.0,4504.0,0.0,0.0,0.0,0.0
C104965,34,Chennai,Tamil Nadu,Medium,2025,1.0,6309.0,6309.0,0.0,0.0,1157.0,140.0
C104966,31,Delhi,Maharashtra,Low,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C104967,23,Kolkata,Gujarat,High,2025,0.0,0.0,0.0,1.0,21.0,976.0,445.0
C104968,52,Hyderabad,Delhi,Medium,2022,0.0,0.0,0.0,1.0,6.0,1182.0,521.0
C104969,31,Ahmedabad,Gujarat,High,2024,7.0,40602.0,5800.285714285715,0.0,0.0,979.0,578.0
C104970,25,Ahmedabad,West Bengal,Low,2023,1.0,9797.0,9797.0,0.0,0.0,0.0,0.0
C104971,32,Jaipur,Maharashtra,Low,2024,4.0,15149.0,3787.25,2.0,24.0,0.0,0.0
C104972,44,Chennai,Gujarat,Low,2022,2.0,8220.0,4110.0,0.0,0.0,103.0,322.0
C104973,30,Bengaluru,West Bengal,High,2022,0.0,0.0,0.0,1.0,7.0,786.0,278.0
C104974,48,Mumbai,Maharashtra,High,2024,4.0,25246.0,6311.5,0.0,0.0,42.0,469.0
C104975,52,Delhi,Tamil Nadu,Medium,2024,2.0,9044.0,4522.0,0.0,0.0,829.0,297.0
